005FCF70;delete_208
005FD1D0;CInputControl_Ctor
005FD2C0;CinematicJoystick
005FD370;WDCache::GetOrCreateNode_0
005FD3D0;delete_209
005FD440;CInputControl__SetMouselookOverrideBinding
005FD550;Script_SetMouselookOverrideBinding
005FD910;cameraSavedDistance
005FE310;CGCamera__HasModelCamera
005FE320;CGCamera__ResetModelCamera
005FE360;CGCamera__ClearModelCamera
005FE3A0;CGCamera::IsTooCloseForNames
005FE4E0;CGCamera__CreateViewFromCamera
005FE5F0;CGCamera__SetFacing
005FE6C0;CameraShake__ApplyToVector
005FE7B0;CGCamera__CheckUnderwater
005FEC50;CGCamera__GetCollisionQueryFlags
005FEDE0;CMovement_IsFalling
005FF080;Script_MoveViewInStart
005FF0A0;Script_MoveViewInStop
005FF0D0;Script_MoveViewOutStart
005FF0F0;Script_MoveViewOutStop
005FF120;Script_MoveViewRightStart
005FF140;Script_MoveViewRightStop
005FF170;Script_MoveViewLeftStart
005FF190;Script_MoveViewLeftStop
005FF1C0;Script_MoveViewUpStart
005FF1E0;Script_MoveViewUpStop
005FF210;Script_MoveViewDownStart
005FF230;Script_MoveViewDownStop
005FF260;Script_SaveView
005FF2C0;Script_FlipCameraYaw
005FF320;CGCamera__SaveCameraSettings
005FF500;CGCamera_virt00
005FF950;CGCamera__ZoomIn
005FFA60;CGCamera__ZoomOut
005FFD20;CGCamera__CheckBobbingSuppression
005FFE50;CGCamera__IsBobbingActive
005FFEB0;CGCamera__ShouldSmoothPitch
00600090;CGCamera__UpdateBobbingState
006004B0;CameraShake__CalculateAttenuation
00600530;CGCamera__CameraTeleported
00600590;CGCamera__SetVehicleZoomEnabled
00600970;CGCamera__UpdateVehicleCamera
006009E0;CGCamera__GetTargetFacing
00600A10;CGCamera__UpdateMountHeightOrOffset
00600B60;CGCamera__ParentToWorld
00600C20;CGCamera_virt04
00600CC0;CGCamera_virt08
00600D60;CGCamera_virt0C
006012D0;CGCamera__SetDesiredTargetOffset
006017E0;Script_CameraZoomIn
00601840;Script_CameraZoomOut
006018A0;Script_VehicleCameraZoomIn
006018B0;Script_VehicleCameraZoomOut
006019B0;CGCamera__IncIgnoreFacing
00601A70;CGCamera__DecIgnoreFacing
00601D60;CGCamera__GetCameraPosition
00601F70;CGCamera__SetModeNormal
00601FF0;CGCamera__SetModeFreeLook
006020B0;CGCamera__UpdateFreeLookFacing
006023D0;CGCamera__SyncFreeLookFacing
00602600;CGCamera__ShouldSmoothTracking
00602680;CGCamera__ShouldSmoothYaw
00602760;CGCamera__SmoothFreeLook
00602F30;CGCamera__CalculateBobbingOffset
00603330;CGCamera__SetView
006038A0;CGCamera__CommentatorSetViewAndPosition
00603900;CGCamera__BarberShopSetView
006039B0;Script_SetView
00603D30;CGCamera__UpdateTargetSmoothing
00604490;CGCamera__UpdateTargetFacing
006047E0;CGCamera__EnableFreeLook
00604850;CGCamera__DisableFreeLook
006048A0;CGCamera__ResetView
00604940;CGCamera_Unknown1
00604A70;CGCamera__MakeRelativeTo
00604B90;CGCamera__PickVehicleCamera
00604C70;CGCamera__OnVehicleCameraDestroyed
00604C80;Script_ResetView
00604CE0;Script_NextView
00604D10;Script_PrevView
00604D40;pitchLimit
006053D0;CGCamera__SetTelescope
00605700;target_6
006059E0;CGCamera__GetCameraDistance
00605D60;CGCamera__CollideCameraWithWorld
00606330;CGCamera__AddShake
00606410;CGCamera__AddShake@2
006064F0;CGCamera__FreeShake
00606570;CGCamera__SetModelCamera
006066E0;CGCamera__SetTarget
00606970;CGCamera__UpdateShakes
00606B30;CGCamera__constructor
00606F90;SpaceDeathUniversal
00607B00;CGCamera__UpdateCallback
00607BD0;CSimpleCamera__SetFacing
00607C20;CSimpleCamera__constructor
00607C90;CCameraManager__SetScreenAspect
00608180;GetArenaGUID
006081B0;GetCurrentQuestGiverGUID
006081F0;Script_GetTime
00608230;Script_GetGameTime
00608270;Script_ConsoleExec
006082C0;Script_GetMaxCombatRatingBonus
00608390;Script_GetAuraInfo
00608560;Script_GetWaterDetail
00608580;Script_CanSwitchVehicleSeat
006085D0;ITEM_MOD_DAMAGE_PER_SECOND_SHORT
00608690;Script_GetItemStats
00608760;Script_GetItemStatDelta
0060A120;SystemRegisterFunctions
0060A150;SystemUnregisterFunctions
0060A2F0;GetArenaPetGUID
0060A360;Script_GetNameFromToken
0060A450;Script_IsLoggedIn
0060A490;Script_GetPlayerFacing
0060A510;Script_FillLocalizedClassList
0060A630;Script_GetGUIDFromString
0060AAA0;target_8
0060ABF0;Script_GetGUIDFromToken
0060B060;GetUnitByKeyword
0060B0B0;Script_GetTokenFromGUID
0060B420;CGGameUI::GetUnitTokenFromGuid
0060BB70;Script_GetTokensFromGUID
0060BF10;Script_SendUnitSignal
0060BF60;Script_SendUnitSpellSignal
0060BFE0;Script_SendItemSignal
0060C1C0;GetGuidByKeyword
0060C1F0;Script_GetUnitFromName
0060C2A0;Script_UnitExists
0060C350;Script_UnitIsVisible
0060C3D0;Script_UnitIsUnit
0060C4B0;Script_UnitIsPlayer
0060C550;Script_UnitIsInMyGuild
0060C6F0;Script_UnitIsCorpse
0060C770;Script_UnitIsPartyLeader
0060C810;Script_UnitGroupRolesAssigned
0060C8A0;Script_UnitIsRaidOfficer
0060C920;Script_UnitInParty
0060C9A0;Script_UnitPlayerOrPetInParty
0060CA20;Script_UnitInRaid
0060CAA0;Script_UnitInBattleground
0060CB20;Script_UnitPlayerOrPetInRaid
0060CBA0;Script_UnitPlayerControlled
0060CC30;Script_UnitIsAFK
0060CD50;Script_UnitIsDND
0060CE20;Script_UnitIsPVP
0060CF20;Script_UnitIsPVPSanctuary
0060CFB0;Script_UnitIsPVPFreeForAll
0060D0A0;Script_UnitFactionGroup
0060D280;Script_UnitReaction
0060D330;Script_UnitIsEnemy
0060D3D0;Script_UnitIsFriend
0060D530;Script_UnitCanCooperate
0060D690;Script_UnitCanAssist
0060D730;Script_UnitCanAttack
0060D7D0;Script_UnitIsCharmed
0060D860;Script_UnitIsPossessed
0060D8F0;Script_PlayerCanTeleport
0060D970;Script_UnitClassification
0060DA00;Script_UnitSelectionColor
0060DB20;Script_IsInGuild
0060DB80;Script_IsGuildLeader
0060DBF0;Script_IsInArenaTeam
0060DC70;Script_IsArenaTeamCaptain
0060DD40;Script_IsResting
0060DDB0;Script_GetCombatRating
0060DE70;Script_GetCombatRatingBonus
0060DF30;Script_GetDodgeChance
0060DF90;Script_GetBlockChance
0060DFF0;Script_GetShieldBlock
0060E070;Script_GetParryChance
0060E0D0;Script_GetCritChance
0060E130;Script_GetCritChanceFromAgility
0060E1B0;Script_GetSpellCritChanceFromIntellect
0060E230;Script_GetRangedCritChance
0060E290;Script_GetSpellCritChance
0060E310;Script_GetSpellBonusDamage
0060E3B0;Script_GetSpellBonusHealing
0060E410;Script_GetPetSpellBonusDamage
0060E470;Script_GetSpellPenetration
0060E4E0;Script_GetArmorPenetration
0060E560;Script_GetAttackPowerForStat
0060E630;Script_UnitGUID
0060E740;Script_UnitName
0060E9A0;Script_UnitPVPName
0060EA60;Script_UnitXP
0060EAE0;Script_UnitXPMax
0060EB60;Script_UnitHealth
0060EC60;Script_UnitHealthMax
0060ED40;Script_UnitPower
0060EF40;Script_UnitPowerMax
0060F100;Script_UnitPowerType
0060F350;Script_UnitOnTaxi
0060F3D0;Script_UnitIsFeignDeath
0060F480;Script_UnitIsDead
0060F580;Script_UnitIsGhost
0060F680;Script_UnitIsDeadOrGhost
0060F790;Script_UnitIsConnected
0060F860;Script_UnitAffectingCombat
0060F8E0;Script_UnitSex
0060F9E0;Script_UnitLevel
0060FBA0;Script_GetMoney
0060FC40;Script_GetHonorCurrency
0060FCC0;Script_GetArenaCurrency
0060FD40;Script_UnitRace
0060FEC0;Script_UnitClass
00610040;Script_UnitClassBase
006101A0;Script_UnitResistance
00610300;Script_UnitStat
00610450;Script_UnitAttackBothHands
00610550;Script_UnitRangedDamage
006107D0;Script_UnitRangedAttack
00610860;Script_UnitDamage
00610A00;Script_UnitAttackSpeed
00610B60;Script_UnitAttackPower
00610CA0;Script_UnitRangedAttackPower
00610DE0;Script_UnitDefense
00610EC0;Script_UnitArmor
00610FB0;Script_UnitCharacterPoints
006110A0;Script_GetUnitAuraInfo
00611130;Script_UnitIsTapped
006111B0;Script_UnitIsTappedByPlayer
00611230;Script_UnitIsTappedByAllThreatList
006112B0;Script_UnitIsTrivial
00611330;Script_UnitHasRelicSlot
006113E0;Script_SetPortraitTexture
00611600;Script_HasFullControl
00611670;Script_GetComboPoints
00611780;Script_UnitCreatureType
00611820;Script_UnitCreatureFamily
006118C0;Script_GetResSicknessDuration
00611A20;Script_GetPVPSessionStats
00611AD0;Script_GetPVPYesterdayStats
00611B80;Script_GetPVPLifetimeStats
00611C40;Script_UnitPVPRank
00611CB0;Script_GetPVPRankInfo
00611DF0;Script_UnitCastingInfo
00612090;Script_UnitChannelInfo
00612260;Script_IsFlyableArea
00612300;Script_IsIndoors
00612360;Script_IsOutdoors
006123C0;Script_IsOutOfBounds
00612430;Script_IsFalling
006124A0;Script_IsSwimming
00612500;Script_IsFlying
006125A0;Script_IsMounted
00612610;Script_IsStealthed
00612670;Script_UnitIsSameServer
006127F0;Script_GetUnitHealthModifier
00612870;Script_GetUnitMaxHealthModifier
00612900;Script_GetUnitPowerModifier
00612980;Script_GetUnitHealthRegenRateFromSpirit
00612A00;Script_GetUnitManaRegenRateFromSpirit
00612A90;Script_GetManaRegen
00612B40;Script_GetPowerRegen
00612BF0;Script_GetExpertise
00612CB0;Script_GetExpertisePercent
00612D50;Script_ReportPlayerIsPVPAFK
00612E20;Script_PlayerIsPVPInactive
00612F10;Script_UnitInRange
00613020;Script_GetRuneCooldown
00613140;Script_GetRuneCount
006131E0;Script_GetRuneType
00613290;Script_GetUnitSpeed
00613330;Script_GetUnitPitch
006133D0;Script_UnitInVehicle
006134A0;Script_UnitUsingVehicle
00613570;Script_UnitControllingVehicle
00613600;GetVehicleSeatRecFromToken
00613700;Script_UnitInVehicleControlSeat
00613740;Script_UnitHasVehicleUI
00613780;Script_UnitTargetsVehicleInRaidUI
006137D0;Script_UnitVehicleSkin
00613830;Script_UnitVehicleSeatCount
006138C0;Script_UnitVehicleSeatInfo
006139B0;Script_UnitSwitchToVehicleSeat
00613A60;Script_UnitThreatSituation
00613B40;Script_UnitDetailedThreatSituation
00613C90;Script_UnitIsControlling
00613D20;Script_CanEjectPassengerFromSeat
00613E10;Script_EjectPassengerFromSeat
00613ED0;Script_RespondInstanceLock
00613F90;Script_GetPlayerInfoByGUID
00614140;Script_IsXPUserDisabled
00614190;ScriptEventsRegisterUnit
00614300;ScriptEventsUnregisterUnit
006143F0;Script_SendUniqueSignal
006147C0;CGUnit_C__GetUnitAura
00614CA0;Script_UnitBuff
00614CF0;Script_UnitDebuff
00614D40;Script_UnitAura
00614E60;Script_GetVehicleUIIndicator
00614EF0;Script_GetVehicleUIIndicatorSeat
00615020;Script_SendUniqueSignal_0
00615860;SmartScreenRectClearAllGrids
00615890;SmartScreenRectClearGrid
006160B0;CopyCursorImage
00616220;CursorDestroy
00616260;CursorGetResetMode
00616270;CursorSetResetMode
00616280;CursorGetModeFromName
006162C0;UpdateCursor
006163B0;CursorInitialize
00616510;CursorGrabMoney
006165B0;CursorGrabSpell
00616630;CursorGrabItem
00616720;CursorGrabVirtualItem
006167E0;CursorDropItem
00616800;CursorSetMode
00616830;CGCursor_C_SetCursorFromName
006169A0;GxBufferManager::ResizePoolA
00616AD0;GxXformPush_EGxXform_C44Matrix
00616B40;PortraitButton__IsRenderReady
00616CA0;TSGrowableArray_CImVector__SetCount
00616E80;UpdatePendingPortraits
00617100;PortraitButton__QueueUpdate
00618010;PortraitInitialize
00618110;UpdateModelForUI
006189A0;delete_210
006189D0;delete_211
00618A00;delete_212
00619330;Portrait2
00619580;RenderPortraitTexture
0061A1C0;colorblindMode_2
0061A1F0;colorblindMode_3
0061A280;CGTooltip__GetScriptByName
0061A4F0;CGTooltip__GetThreatStateColor
0061A550;CGTooltip__GetTalentHyperlinkString
0061A9E0;CGTooltip__GetDurationString
0061ABF0;CGTooltip__GetItemDurationStrin
0061AEE0;CGTooltip__GetFloatDurationString
0061B040;CGTooltip__ResetPosition
0061B290;CGTooltip__FadeOut
0061B2E0;CGTooltip__OnLayerUpdate
0061B4F0;CGTooltip__FormatStringForXML
0061B5B0;CGItemStatsSummary__Clear
0061B930;CGItemStats_C_GetSocketFlags
0061B9E0;CGItemStats_C_MakeStatNamesPretty
0061BA90;CGItemStats_C_CleanStatNames
0061BB20;CGItemStatsSummary__GetStatIntGlobalString
0061BE50;Script_GetColor
0061BF10;Tooltip_UpdateUnitHealthBar
0061BF80;Tooltip_UpdateUnitPowerBar
0061BFF0;CGTooltip__GetAchievementHyperlink
0061C0B0;ENCHANT_CONDITION_EQUAL_VALUE
0061C620;CGTooltip__ClearTooltip
0061C8B0;CGTooltip__AddTexture
0061CAF0;CGTooltip__CalculateSize
0061CFF0;CGTooltip__ShowThis
0061D040;SetMinimumWidth
0061D0D0;GetMinimumWidth
0061D150;SetPadding
0061D1C0;GetPadding
0061D210;IsOwned
0061D350;GetOwner
0061D3D0;ANCHOR_LEFT
0061D650;ANCHOR_LEFT_0
0061D7D0;ClearLines
0061D810;AddTexture
0061D940;FadeOut
0061D9C0;NumLines
0061DA20;IsUnit
0061DAD0;GetUnit
0061DEE0;CGTooltip__constructor
0061E160;CGTooltip__destructor
0061E290;CGTooltip__GetItemHyperlinkString
0061E360;CGTooltip__GetItemHyperlinkString@2
0061E3A0;CGItem_C_CreateItemLink2
0061E4B0;CGTooltip__GetSpellHyperlinkString
0061E540;CGTooltip__GetQuestDifficultyColorString
0061E5C0;CGTooltip__GetQuestHyperlinkString
0061E650;GetGlyphLink
0061E740;CGTooltip__GetItemScalingLevel
0061E830;CGTooltip__GetSummonedByString
0061EA00;CGTooltip__SetOwner
0061EAB0;CGTooltip__AppendText
0061EB40;ANCHOR_LEFT_1
0061EE90;AppendText
0061EF10;GetItem
0061F0F0;GetSpell
0061F1F0;IsEquippedItem_0
0061FB30;CGTooltip__PostLoadXML
0061FE30;CGTooltip__AddFontStrings
0061FEC0;CGTooltip__AddLine
006201F0;AddFontStrings
00620340;AddLine
006203F0;AddDoubleLine
006204E0;SetText_0
006205C0;SPELL_TIME_REMAINING
006207A0;CGItemStatsSummary__Create
00620950;CGTooltip__AddEmpathyText
00620EE0;CGTooltip__AddSkinnableText
00621070;CGTooltip__SetUnit
00622410;CGTooltip__SetCorpse
006224F0;CGTooltip__AddTalentPrereqs
00622800;CGTooltip__AddTalentLearnText
00622960;CGTooltip__SetQuest
00622BA0;CGTooltip__SetGlyph
00622DD0;CGTooltip__SetEquipmentSet
006230D0;CGTooltip__SetFrameStack
00623590;CGTooltip__AddSpellReagents
00623760;CGTooltip__SetItemNoStats
006237C0;ITEM_DELTA_DESCRIPTION
00623810;CGTooltip__AddColoredItemStat
006238A0;CGTooltip__SetSpell
00625350;CGTooltip__SetBuff
00625470;SetPetAction
00625630;UberTooltips_0
006257C0;UberTooltips_1
00625940;MINIMAP_TRACKING_TOOLTIP_NONE
006259E0;SetSpell
00625B90;SetSpellByID
00625D00;SetGlyph
00625E10;SetUnit
00625F00;SPELL_TIME_REMAINING_0
00626240;SetUnitAura
006262C0;SetUnitBuff
00626350;SetUnitDebuff
006263E0;SetQuestRewardSpell
00626440;SetQuestLogRewardSpell
006264D0;SetEquipmentSet
00626560;SetFrameStack
00626720;CGTooltip__SetObject
00626E20;CGTooltip__SetTalent
00627220;CGTooltip__SetAchievement
006277F0;CGTooltip__SetItem
0062D930;CGTooltip__SetItemDelta
0062DAE0;SetHyperlink
0062E050;SetInventoryItem
0062E520;SetLootItem
0062E670;SetQuestItem
0062E790;reward_3
0062E900;SetTrainerService
0062EAE0;SetTradeSkillItem
0062ED70;SetMerchantItem
0062EE70;SetMerchantCostItem
0062EFF0;SetTradePlayerItem
0062F1E0;SetTradeTargetItem
0062F420;SetBagItem
0062F740;SetTalent
0062F8B0;SetSendMailItem
0062F9E0;SetInboxItem
0062FC20;SetAuctionSellItem
0062FCF0;owner_13
0062FF60;SetBuybackItem
006300A0;SetLootRollItem
006301A0;SetSocketedItem
00630250;SetSocketGem
00630370;SetExistingSocketGem
006304A0;SetGuildBankItem
00630620;SetCurrencyToken
006307E0;SetBackpackToken
00630990;SetQuestLogSpecialItem
00630A80;SetLFGDungeonReward
00630C70;CGItemStats_C__SetFromComparisonData
00630D20;CGTooltip__SetMacro
00631000;ATTACK
00631590;CGItemStatsSummary__GetItemComparison
00631B60;SetHyperlinkCompareItem
00631D30;NetClient__Initialize
00631E10;NetClient__ConnectInternal
00631EA0;NetClient__Disconnect
00631F70;NetClient__SetLoginData
00631F90;ClientServices_GetSessionKey
00631FA0;NetClient__SetMessageHandler
00631FC0;CNetClient_ResetHandler
00631FE0;NetClient__ProcessMessage
00632060;NetClient__WCConnected
006320D0;NetClient__GetNetStats
006321A0;NetClient__PollEventQueue
00632270;delete_213
006322A0;NetClient__Destroy
00632390;NetClient__DelayedDelete
006323C0;NetClient__Connect
00632460;NetClient__HandleData
00632510;NetClient__HandleConnect
00632540;NetClient__HandleDisconnect
00632590;NetClient__HandleCantConnect
006325C0;NetClient__PongHandler
006326D0;NetClient__WCDisconnected
00632730;NetClient__AuthChallengeHandler
00632A40;NetClient__constructor
00632B50;NetClient__Send
00632C10;NetClient__WCCantConnect
00632CD0;NetClient__Ping
00632DB0;NetClient__HandleIdle
00632E00;NetClient__RedirectHandler
00633130;NetClient_NetClient
006331B0;NetClient_NetClient_0
00633300;delete_216
00633330;NetClient__WCMessageReady
00633440;NETEVENTQUEUE__constructor
006334F0;NETEVENTQUEUE__Poll
00633650;NETEVENTQUEUE__AddEvent
00633730;NETEVENTQUEUE__destructor
006337A0;GetPhysicalDamageClassID
006337B0;GetPhysicalDamageClassMask
006337D0;StaticDBLoadAll
006348B0;dbcLoadFunction
00634910;ClientDb_StringLookup
00634950;GetMapDifficultyInfoByMapIdAndDifficulty
00634A80;GetMapResetTime
00634AB0;GetMaxPlayersForMap
00634C60;ClientDBShutdown
00634E00;ClientDBInitialize
00634E70;QuestCache_Constructor
00635060;DbCache_LoadAll
006352C0;delete_217
00635530;s_0___41
00635710;DBCache_VerifyAndUpdateCacheVersion
006357D0;delete_218
00635B40;InitQueryHandlers
00635DD0;delete_219
00636270;ClientDB_Free
00636C00;CDataStore_Reset_0
00636E50;WowClientDB_AchievementRec__Load
006393A0;WowClientDB_Cfg_CategoriesRec__Load
006395F0;WowClientDB_Cfg_ConfigsRec__Load
00639840;WowClientDB_CharBaseInfoRec__Load
0063AB00;FactionRec_LoadDB
0063CDD0;DeclinedWord_LoadDBC
0063D020;DeclinedWordCases_LoadDBC
0064CA90;CDataStore_Load
00658D90;WowClientDB_AchievementRec__LoadRecords
00659910;WowClientDB_Cfg_CategoriesRec__LoadRecords
00659B80;WowClientDB_CharBaseInfoRec__LoadRecords
0065C290;WowClientDB__GetRecord
0065F520;WowClientDB_AchievementRec__GetRecordByIndex
00662470;CCreepManager__Get
006635F0;delete_220
00663640;delete_221
00663690;delete_222
006636E0;delete_223
00663730;delete_224
00663780;delete_225
006637D0;delete_226
00663820;delete_227
00663870;delete_228
006638C0;delete_229
00663910;delete_230
00663960;delete_231
006639B0;delete_232
00663A00;delete_233
00663A50;delete_234
00663AA0;delete_235
00663AF0;delete_236
00663B40;delete_237
00663B90;delete_238
00663BE0;delete_239
00663C30;delete_240
00663C80;delete_241
00663CD0;delete_242
00663D20;delete_243
00663D70;delete_244
00663DC0;delete_245
00663E10;delete_246
00663E60;delete_247
00663EB0;delete_248
00663F00;delete_249
00663F50;delete_250
00663FA0;delete_251
00663FF0;delete_252
00664040;delete_253
00664090;delete_254
006640E0;delete_255
00664130;delete_256
00664180;delete_257
006641D0;delete_258
00664220;delete_259
00664270;delete_260
006642C0;delete_261
00664310;delete_262
00664360;delete_263
006643B0;delete_264
00664400;delete_265
00664450;delete_266
006644A0;delete_267
006644F0;delete_268
00664540;delete_269
00664590;delete_270
006645E0;delete_271
00664630;delete_272
00664680;delete_273
006646D0;delete_274
00664720;delete_275
00664770;delete_276
006647C0;delete_277
00664810;delete_278
00664860;delete_279
006648B0;delete_280
00664900;delete_281
00664950;delete_282
006649A0;delete_283
006649F0;delete_284
00664A40;delete_285
00664A90;delete_286
00664AE0;delete_287
00664B30;delete_288
00664B80;delete_289
00664BD0;delete_290
00664C20;delete_291
00664C70;delete_292
00664CC0;delete_293
00664D10;delete_294
00664D60;delete_295
00664DB0;delete_296
00664E00;delete_297
00664E50;delete_298
00664EA0;delete_299
00664EF0;delete_300
00664F40;delete_301
00664F90;delete_302
00664FE0;delete_303
00665030;delete_304
00665080;delete_305
006650D0;delete_306
00665120;delete_307
00665170;delete_308
006651C0;delete_309
00665210;delete_310
00665260;delete_311
006652B0;delete_312
00665300;delete_313
00665350;delete_314
006653A0;delete_315
006653E0;delete_316
00665430;delete_317
00665480;delete_318
006654D0;delete_319
00665520;delete_320
00665570;delete_321
006655C0;delete_322
00665610;delete_323
00665660;delete_324
006656B0;delete_325
00665700;delete_326
00665750;delete_327
006657A0;delete_328
006657F0;delete_329
00665840;delete_330
00665890;delete_331
006658E0;delete_332
00665930;delete_333
00665980;delete_334
006659D0;delete_335
00665A20;delete_336
00665A70;delete_337
00665AC0;delete_338
00665B10;delete_339
00665B60;delete_340
00665BB0;delete_341
00665C00;delete_342
00665C50;delete_343
00665CA0;delete_344
00665CF0;delete_345
00665D40;delete_346
00665D90;delete_347
00665DE0;delete_348
00665E30;delete_349
00665E80;delete_350
00665ED0;delete_351
00665F20;delete_352
00665F70;delete_353
00665FC0;delete_354
00666010;delete_355
00666060;delete_356
006660B0;delete_357
00666100;delete_358
00666150;delete_359
006661A0;delete_360
006661F0;delete_361
00666240;delete_362
00666290;delete_363
006662E0;delete_364
00666330;delete_365
00666380;delete_366
006663D0;delete_367
00666420;delete_368
00666470;delete_369
006664C0;delete_370
00666510;delete_371
00666560;delete_372
006665B0;delete_373
00666600;delete_374
00666650;delete_375
006666A0;delete_376
006666F0;delete_377
00666740;delete_378
00666790;delete_379
006667E0;delete_380
00666830;delete_381
00666880;delete_382
006668D0;delete_383
00666920;delete_384
00666970;delete_385
006669C0;delete_386
00666A10;delete_387
00666A60;delete_388
00666AB0;delete_389
00666B00;delete_390
00666B50;delete_391
00666BA0;delete_392
00666BF0;delete_393
00666C40;delete_394
00666C90;delete_395
00666CE0;delete_396
00666D30;delete_397
00666D70;delete_398
00666DC0;delete_399
00666E10;delete_400
00666E60;delete_401
00666EB0;delete_402
00666F00;delete_403
00666F50;delete_404
00666FA0;delete_405
00666FF0;delete_406
00667040;delete_407
00667090;delete_408
006670E0;delete_409
00667130;delete_410
00667180;delete_411
006671D0;delete_412
00667220;delete_413
00667270;delete_414
006672C0;delete_415
00667310;delete_416
00667360;delete_417
006673B0;delete_418
00667400;delete_419
00667450;delete_420
006674A0;delete_421
006674F0;delete_422
00667540;delete_423
00667590;delete_424
006675E0;delete_425
00667630;delete_426
00667680;delete_427
006676D0;delete_428
00667720;delete_429
00667770;delete_430
006677C0;delete_431
00667810;delete_432
00667860;delete_433
006678B0;delete_434
00667900;delete_435
00667950;delete_436
006679A0;delete_437
006679F0;delete_438
00667A40;delete_439
00667A90;delete_440
00667AE0;delete_441
00667B30;delete_442
00667B80;delete_443
00667BD0;delete_444
00667C20;delete_445
00667C70;delete_446
00667CC0;delete_447
00667D10;delete_448
00667D60;delete_449
00667DB0;delete_450
00667E00;delete_451
00667E50;delete_452
00667EA0;delete_453
00667EF0;OsCreateDirectory
00668550;delete_454
00668830;delete_455
00668860;delete_456
00668970;WDCache_QueueRequest
00668A20;WDCache_QueueRequest_0xBC
00668B80;WDCache::QueueRequest_0
006692A0;WDCache_QueueRequest_0x98
0066CCB0;WDCache_AllocateCallbackNode
00670270;DBCache_CreatureStats_InternalNew
00670650;DBCache_ItemName_InternalNew
00670970;DBCache_NpcText_InternalNew
006714A0;TSList__Insert
00672D40;DBCache_CreatureStats_Destroy
006732A0;DBCache_ItemName_Destroy
00673800;DBCache_NpcText_Destroy
00673B10;delete_457
006745C0;delete_458
006754B0;delete_459
006754E0;delete_460
00675510;delete_461
00675540;delete_462
00675570;delete_463
006755A0;delete_464
006755D0;delete_465
00675600;delete_466
00675630;delete_467
00675660;delete_468
00675690;delete_469
006756C0;delete_470
006756F0;delete_471
00675720;delete_472
00675750;delete_473
00675780;delete_474
006757B0;delete_475
006757E0;delete_476
00675810;delete_477
00675840;delete_478
00675870;delete_479
006758A0;delete_480
006758D0;delete_481
00675900;delete_482
00675930;delete_483
00675960;delete_484
00675990;delete_485
006759C0;delete_486
006759F0;delete_487
00675A20;delete_488
00675C80;DBCache_ItemText
00675DB0;DBCache_GameObjectStats_C_int_HASHKEY_INT_DBCache_GameObjectStats_C_int_HASHKEY_INT
00675EE0;DBCache_CreatureStats_C_int_HASHKEY_INT_DBCache_CreatureStats_C_int_HASHKEY_INT
00676010;DBCache_ItemStats_C_int_HASHKEY_INT_DBCache_ItemStats_C_int_HASHKEY_INT
00676140;DBCache_NPCText_int_HASHKEY_INT_DBCache_NPCText_int_HASHKEY_INT
00676270;DBCache_NameCache_unsigned_int64_CHashKeyGUID_DBCache_NameCache_unsigned_int64_CHashKeyGUID
006763A0;DBCache_GuildStats_C_int_HASHKEY_INT_DBCache_GuildStats_C_int_HASHKEY_INT
006764D0;DBCache_QuestCache_int_HASHKEY_INT_DBCache_QuestCache_int_HASHKEY_INT
00676600;DBCache_PageTextCache_C_int_HASHKEY_INT_DBCache_PageTextCache_C_int_HASHKEY_INT
00676730;DBCache_PetNameCache_int_HASHKEY_INT_DBCache_PetNameCache_int_HASHKEY_INT
00676860;DBCache_CGPetition_int_HASHKEY_INT_DBCache_CGPetition_int_HASHKEY_INT
00676AC0;DBCache_Warden
00676BF0;DBCache_ArenaTeam
00676D20;DBCache_Dance
00678F70;DBCache_CreatureStats_InternalDelete
00678FD0;DBCache_ItemName_InternalDelete
00679030;DBCache_NpcText_InternalDelete
00679060;DBCache_NameCache_InternalDelete
00679090;DBCache_GuildStats_InternalDelete
006790C0;DBCache_QuestCache_InternalDelete
006790F0;DBCache_PageTextCache_InternalDelete
00679120;DBCache_PetNameCache_InternalDelete
00679180;DBCache_ItemTextCache_InternalDelete
006791B0;DBCache_WardenCachedModule_InternalDelete
006791E0;DBCache_ArenaTeamCache_InternalDelete
00679210;DBCache_DanceCache_InternalDelete
006792E0;WDCache_InternalGet64
00679350;WDCache_InternalGet128
00679F00;DBCache_CancelCallback
0067A170;WDCache::GetRecord
0067A3A0;DBCache_CancelCallback_0
0067A5F0;WDCache::Lookup
0067A940;DbPetNameCache_Invalidate
0067ACA0;WDCache::RemoveEntry
0067AF50;WDCache_CreateNode
0067AFB0;WDCache_CreateNode_GameObject
0067B070;WDCache::CreateNode_0
0067B430;WDCache_CreateNode_PageText
0067B490;WDCache_CreateNode_Dance
0067B6A0;DbCreatureCache_GetInfoBlockById
0067BA40;DbDanceCache_Load
0067BD40;DbGameObjectCache_GetInfoBlockById
0067C0E0;DbGameObjectCache_Load
0067C3E0;DbArenaTeamCache_GetInfoBlockById
0067C740;DbItemTextCache_Load
0067CA30;DBItemCache_GetInfoBlockByID
0067CDD0;DbPageTextCache_Load
0067D0D0;DbNpcCache_GetInfoBlockById
0067D470;DbItemNameCache_Load
0067D770;DbNameCache_GetInfoBlockById
0067D930;DbGuildCache_GetInfoBlockById
0067DB90;DbArenaTeamCache_Load
0067DE90;DbQuestCache_GetInfoBlockById
0067E0E0;DbNameCache_Load
0067E3E0;DbItemNameCache_GetInfoBlockById
